task,trial,subject,video_path,start_frame,end_frame,gesture,clip_path
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,1553,1640,G4,/kaggle/working/clips/train_510.npy
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,1641,1697,G2,/kaggle/working/clips/train_511.npy
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,1698,1877,G3,/kaggle/working/clips/train_512.npy
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,1878,2006,G6,/kaggle/working/clips/train_513.npy
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,2007,2483,G11,/kaggle/working/clips/train_514.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,23,77,G1,/kaggle/working/clips/train_515.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,78,158,G5,/kaggle/working/clips/train_516.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,159,236,G2,/kaggle/working/clips/train_517.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,237,631,G3,/kaggle/working/clips/train_518.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,632,807,G6,/kaggle/working/clips/train_519.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,808,984,G4,/kaggle/working/clips/train_520.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,985,1051,G2,/kaggle/working/clips/train_521.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,1052,1257,G3,/kaggle/working/clips/train_522.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,1258,1407,G6,/kaggle/working/clips/train_523.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,1408,1513,G4,/kaggle/working/clips/train_524.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,1514,1569,G2,/kaggle/working/clips/train_525.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,1570,1770,G3,/kaggle/working/clips/train_526.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,1771,1911,G6,/kaggle/working/clips/train_527.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,1912,2034,G4,/kaggle/working/clips/train_528.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,2035,2093,G2,/kaggle/working/clips/train_529.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,2094,2362,G3,/kaggle/working/clips/train_530.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,2363,2471,G6,/kaggle/working/clips/train_531.npy
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,2472,2948,G11,/kaggle/working/clips/train_532.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1,88,G8,/kaggle/working/clips/train_533.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,89,147,G2,/kaggle/working/clips/train_534.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,148,427,G3,/kaggle/working/clips/train_535.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,428,608,G6,/kaggle/working/clips/train_536.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,609,686,G4,/kaggle/working/clips/train_537.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,687,767,G2,/kaggle/working/clips/train_538.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,768,1040,G3,/kaggle/working/clips/train_539.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1041,1128,G6,/kaggle/working/clips/train_540.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1129,1250,G4,/kaggle/working/clips/train_541.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1251,1336,G2,/kaggle/working/clips/train_542.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1337,1522,G3,/kaggle/working/clips/train_543.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1523,1598,G6,/kaggle/working/clips/train_544.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1599,1681,G4,/kaggle/working/clips/train_545.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1682,1776,G2,/kaggle/working/clips/train_546.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1777,2047,G3,/kaggle/working/clips/train_547.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,2048,2103,G6,/kaggle/working/clips/train_548.npy
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,2104,2375,G11,/kaggle/working/clips/train_549.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,1,46,G1,/kaggle/working/clips/train_550.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,47,103,G5,/kaggle/working/clips/train_551.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,104,128,G2,/kaggle/working/clips/train_552.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,129,696,G3,/kaggle/working/clips/train_553.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,697,876,G6,/kaggle/working/clips/train_554.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,877,1015,G4,/kaggle/working/clips/train_555.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,1016,1417,G2,/kaggle/working/clips/train_556.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,1418,1603,G6,/kaggle/working/clips/train_557.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,1604,1722,G4,/kaggle/working/clips/train_558.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,1723,1799,G2,/kaggle/working/clips/train_559.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,1800,2186,G3,/kaggle/working/clips/train_560.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,2187,2326,G6,/kaggle/working/clips/train_561.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,2327,2429,G4,/kaggle/working/clips/train_562.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,2430,2564,G8,/kaggle/working/clips/train_563.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,2565,2860,G2,/kaggle/working/clips/train_564.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,2861,3069,G6,/kaggle/working/clips/train_565.npy
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,3070,3257,G11,/kaggle/working/clips/train_566.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,41,98,G1,/kaggle/working/clips/train_567.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,99,190,G4,/kaggle/working/clips/train_568.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,191,275,G8,/kaggle/working/clips/train_569.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,276,326,G2,/kaggle/working/clips/train_570.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,327,477,G3,/kaggle/working/clips/train_571.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,478,541,G6,/kaggle/working/clips/train_572.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,542,655,G9,/kaggle/working/clips/train_573.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,656,736,G4,/kaggle/working/clips/train_574.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,737,780,G2,/kaggle/working/clips/train_575.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,781,910,G3,/kaggle/working/clips/train_576.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,911,1020,G6,/kaggle/working/clips/train_577.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,1021,1153,G9,/kaggle/working/clips/train_578.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,1154,1353,G6,/kaggle/working/clips/train_579.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,1354,1408,G2,/kaggle/working/clips/train_580.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,1409,1592,G3,/kaggle/working/clips/train_581.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,1593,1729,G6,/kaggle/working/clips/train_582.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,1730,2039,G9,/kaggle/working/clips/train_583.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,2040,2154,G4,/kaggle/working/clips/train_584.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,2155,2254,G2,/kaggle/working/clips/train_585.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,2255,2451,G3,/kaggle/working/clips/train_586.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,2452,2509,G6,/kaggle/working/clips/train_587.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,2510,2555,G9,/kaggle/working/clips/train_588.npy
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,2556,2682,G11,/kaggle/working/clips/train_589.npy
Knot_Tying,Knot_Tying_F005,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F005_capture2.avi,13,185,G1,/kaggle/working/clips/train_590.npy
Knot_Tying,Knot_Tying_F005,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F005_capture2.avi,186,254,G12,/kaggle/working/clips/train_591.npy
Knot_Tying,Knot_Tying_F005,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F005_capture2.avi,255,314,G13,/kaggle/working/clips/train_592.npy
Knot_Tying,Knot_Tying_F005,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F005_capture2.avi,315,392,G14,/kaggle/working/clips/train_593.npy
Knot_Tying,Knot_Tying_F005,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F005_capture2.avi,393,616,G15,/kaggle/working/clips/train_594.npy
Knot_Tying,Knot_Tying_F005,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F005_capture2.avi,617,786,G14,/kaggle/working/clips/train_595.npy
Knot_Tying,Knot_Tying_F005,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F005_capture2.avi,787,869,G12,/kaggle/working/clips/train_596.npy
Knot_Tying,Knot_Tying_F005,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F005_capture2.avi,870,920,G13,/kaggle/working/clips/train_597.npy
Knot_Tying,Knot_Tying_F005,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F005_capture2.avi,921,978,G14,/kaggle/working/clips/train_598.npy
Knot_Tying,Knot_Tying_F005,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F005_capture2.avi,979,1247,G15,/kaggle/working/clips/train_599.npy
Knot_Tying,Knot_Tying_F005,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F005_capture2.avi,1248,1300,G11,/kaggle/working/clips/train_600.npy
Knot_Tying,Knot_Tying_F003,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F003_capture2.avi,89,351,G12,/kaggle/working/clips/train_601.npy
Knot_Tying,Knot_Tying_F003,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F003_capture2.avi,352,440,G13,/kaggle/working/clips/train_602.npy
Knot_Tying,Knot_Tying_F003,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F003_capture2.avi,441,1189,G14,/kaggle/working/clips/train_603.npy
Knot_Tying,Knot_Tying_F003,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F003_capture2.avi,1190,1342,G15,/kaggle/working/clips/train_604.npy
Knot_Tying,Knot_Tying_F003,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F003_capture2.avi,1343,1704,G12,/kaggle/working/clips/train_605.npy
Knot_Tying,Knot_Tying_F003,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F003_capture2.avi,1705,1799,G13,/kaggle/working/clips/train_606.npy
Knot_Tying,Knot_Tying_F003,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F003_capture2.avi,1800,2235,G14,/kaggle/working/clips/train_607.npy
Knot_Tying,Knot_Tying_F003,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F003_capture2.avi,2236,2504,G15,/kaggle/working/clips/train_608.npy
Knot_Tying,Knot_Tying_F003,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_F003_capture2.avi,2505,2600,G11,/kaggle/working/clips/train_609.npy
Knot_Tying,Knot_Tying_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_C004_capture2.avi,40,159,G1,/kaggle/working/clips/train_610.npy
Knot_Tying,Knot_Tying_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_C004_capture2.avi,160,265,G12,/kaggle/working/clips/train_611.npy
Knot_Tying,Knot_Tying_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_C004_capture2.avi,266,297,G13,/kaggle/working/clips/train_612.npy
Knot_Tying,Knot_Tying_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_C004_capture2.avi,298,350,G14,/kaggle/working/clips/train_613.npy
Knot_Tying,Knot_Tying_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_C004_capture2.avi,351,521,G15,/kaggle/working/clips/train_614.npy
Knot_Tying,Knot_Tying_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_C004_capture2.avi,522,611,G14,/kaggle/working/clips/train_615.npy
Knot_Tying,Knot_Tying_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_C004_capture2.avi,612,731,G12,/kaggle/working/clips/train_616.npy
Knot_Tying,Knot_Tying_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_C004_capture2.avi,732,871,G13,/kaggle/working/clips/train_617.npy
Knot_Tying,Knot_Tying_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_C004_capture2.avi,872,974,G14,/kaggle/working/clips/train_618.npy
Knot_Tying,Knot_Tying_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_C004_capture2.avi,975,1189,G15,/kaggle/working/clips/train_619.npy
Knot_Tying,Knot_Tying_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Knot_Tying/Knot_Tying/video/Knot_Tying_C004_capture2.avi,1190,1300,G11,/kaggle/working/clips/train_620.npy
