task,trial,subject,video_path,start_frame,end_frame,gesture
Suturing,Suturing_C002,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C002_capture2.avi,1506,1685,G6
Suturing,Suturing_C002,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C002_capture2.avi,1686,1859,G2
Suturing,Suturing_C002,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C002_capture2.avi,1860,2086,G3
Suturing,Suturing_C002,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C002_capture2.avi,2087,2163,G6
Suturing,Suturing_C002,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C002_capture2.avi,2164,2334,G4
Suturing,Suturing_C002,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C002_capture2.avi,2335,2412,G2
Suturing,Suturing_C002,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C002_capture2.avi,2413,2833,G3
Suturing,Suturing_C002,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C002_capture2.avi,2834,3005,G6
Suturing,Suturing_C002,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C002_capture2.avi,3006,3267,G11
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,1,56,G1
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,57,145,G5
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,146,500,G8
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,501,639,G2
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,640,1105,G3
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,1106,1370,G6
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,1371,1600,G4
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,1601,1942,G2
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,1943,2313,G3
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,2314,2630,G6
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,2631,2752,G4
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,2753,2971,G2
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,2972,3307,G3
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,3308,3451,G6
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,3452,3623,G4
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,3624,3814,G2
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,3815,4209,G3
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,4210,4324,G6
Suturing,Suturing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I002_capture2.avi,4325,4412,G11
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,13,49,G1
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,50,150,G5
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,151,365,G8
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,366,474,G2
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,475,713,G3
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,714,829,G6
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,830,956,G4
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,957,1160,G2
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,1161,1324,G3
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,1325,1488,G6
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,1489,1607,G4
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,1608,1707,G2
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,1708,1928,G3
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,1929,2057,G6
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,2058,2212,G4
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,2213,2259,G2
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,2260,2504,G3
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,2505,2818,G6
Suturing,Suturing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C003_capture2.avi,2819,3060,G11
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,1,61,G1
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,62,178,G5
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,179,394,G8
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,395,541,G2
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,542,800,G3
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,801,1057,G6
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,1058,1126,G4
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,1127,1163,G6
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,1164,1312,G4
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,1313,1520,G2
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,1521,1865,G3
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,1866,2027,G6
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,2028,2234,G4
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,2235,2492,G2
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,2493,2893,G3
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,2894,3050,G6
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,3051,3219,G4
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,3220,3338,G2
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,3339,3552,G3
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,3553,3621,G6
Suturing,Suturing_I004,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I004_capture2.avi,3622,3730,G11
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,1,49,G1
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,50,91,G5
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,92,141,G2
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,142,363,G3
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,364,507,G6
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,508,644,G4
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,645,739,G2
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,740,897,G3
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,898,1054,G6
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,1055,1170,G4
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,1171,1216,G2
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,1217,1417,G3
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,1418,1552,G6
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,1553,1640,G4
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,1641,1697,G2
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,1698,1877,G3
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,1878,2006,G6
Suturing,Suturing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E005_capture2.avi,2007,2483,G11
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,23,77,G1
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,78,158,G5
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,159,236,G2
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,237,631,G3
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,632,807,G6
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,808,984,G4
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,985,1051,G2
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,1052,1257,G3
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,1258,1407,G6
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,1408,1513,G4
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,1514,1569,G2
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,1570,1770,G3
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,1771,1911,G6
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,1912,2034,G4
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,2035,2093,G2
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,2094,2362,G3
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,2363,2471,G6
Suturing,Suturing_E002,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E002_capture2.avi,2472,2948,G11
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1,88,G8
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,89,147,G2
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,148,427,G3
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,428,608,G6
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,609,686,G4
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,687,767,G2
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,768,1040,G3
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1041,1128,G6
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1129,1250,G4
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1251,1336,G2
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1337,1522,G3
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1523,1598,G6
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1599,1681,G4
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1682,1776,G2
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,1777,2047,G3
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,2048,2103,G6
Suturing,Suturing_F002,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F002_capture2.avi,2104,2375,G11
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,1,46,G1
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,47,103,G5
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,104,128,G2
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,129,696,G3
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,697,876,G6
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,877,1015,G4
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,1016,1417,G2
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,1418,1603,G6
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,1604,1722,G4
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,1723,1799,G2
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,1800,2186,G3
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,2187,2326,G6
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,2327,2429,G4
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,2430,2564,G8
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,2565,2860,G2
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,2861,3069,G6
Suturing,Suturing_B004,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_B004_capture2.avi,3070,3257,G11
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,41,98,G1
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,99,190,G4
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,191,275,G8
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,276,326,G2
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,327,477,G3
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,478,541,G6
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,542,655,G9
Suturing,Suturing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D004_capture2.avi,656,736,G4
